,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,20,ATL,NBA,SF,78,1313,,14%,86%,,,-6.8,-1.4,41,32,54,8,36,0,135,8,31
2001-02,21,ATL,NBA,SF,72,1727,,26%,73%,1%,,-2.0,+5.0,41,36,84,7,43,0,171,7,31
2003-04,23,NYK,NBA,SF,21,287,,15%,83%,2%,,-6.0,-4.7,6,7,14,0,13,0,23,1,7
2004-05,24,DEN,NBA,SG,71,1232,,81%,19%,,,+6.9,+6.9,33,15,59,9,48,0,159,10,20
2005-06,25,DEN,NBA,SG,58,924,,51%,42%,7%,,-2.1,-3.0,18,11,51,6,17,3,120,7,19
2006-07,26,DEN,NBA,SF,39,419,1%,28%,66%,5%,,-5.1,-7.8,11,6,24,3,10,1,42,1,8
2007-08,27,SAS,NBA,SF,5,28,,26%,69%,6%,,-4.0,-9.5,0,0,3,0,1,0,2,0,0
Career,,,NBA,,344,5930,,38%,60%,2%,,-1.7,+1.3,150,107,289,33,168,4,652,34,116
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DEN,NBA,,168,2575,,61%,35%,3%,,+1.7,+1.0,62,32,134,18,75,4,321,18,47
2 seasons,,ATL,NBA,,150,3040,,21%,78%,1%,,-4.1,+2.2,82,68,138,15,79,0,306,15,62
1 season,,NYK,NBA,,21,287,,15%,83%,2%,,-6.0,-4.7,6,7,14,0,13,0,23,1,7
1 season,,SAS,NBA,,5,28,,26%,69%,6%,,-4.0,-9.5,0,0,3,0,1,0,2,0,0
