Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,20,ATL,NBA,SF,78,21,1313,4,10.7,0.374,1.1,3.5,0.323,2.9,7.2,0.399,1.8,2.4,0.736,1.5,3.3,4.9,1.8,1.2,0.8,2.5,3.7,10.9
2001-02,21,ATL,NBA,SF,72,46,1727,4.5,11.3,0.396,1.9,5.1,0.36,2.6,6.1,0.427,1.8,2.2,0.81,1.2,3.9,5.1,1.7,1.3,1.2,2.1,3.4,12.5
2003-04,23,NYK,NBA,SF,21,1,287,4.5,12.2,0.371,1.6,4.5,0.361,2.9,7.7,0.377,3.5,3.9,0.903,0.6,4.3,4.9,1.4,1,0.9,2,4,14.2
2004-05,24,DEN,NBA,SG,71,40,1232,5.4,10.8,0.499,1.5,4.3,0.358,3.9,6.5,0.592,2.3,3,0.792,1.3,3.2,4.4,2.2,1.3,0.5,1.9,4.1,14.7
2005-06,25,DEN,NBA,SG,58,21,924,5.1,11.9,0.431,2.2,6.2,0.35,3,5.7,0.521,1.3,1.6,0.81,0.7,3,3.7,2.1,1,1,1.8,3.4,13.8
2006-07,26,DEN,NBA,SF,39,7,419,4.3,13.2,0.325,1.6,7.6,0.216,2.7,5.7,0.47,1.4,1.8,0.762,0.9,4,4.9,1.5,1.4,1,2.3,3.4,11.6
2007-08,27,SAS,NBA,SF,5,0,28,9,18,0.5,3.9,11.6,0.333,5.1,6.4,0.8,0,2.6,0,0,1.3,1.3,1.3,1.3,0,0,5.1,21.9
Career,NA,,NBA,,344,136,5930,4.7,11.4,0.411,1.7,4.9,0.336,3,6.4,0.469,1.9,2.4,0.789,1.2,3.5,4.7,1.8,1.2,0.9,2.1,3.6,12.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DEN,NBA,,168,68,2575,5.1,11.6,0.442,1.8,5.5,0.323,3.3,6.1,0.549,1.8,2.3,0.793,1,3.2,4.3,2.1,1.2,0.8,1.9,3.7,13.9
2 seasons,NA,ATL,NBA,,150,67,3040,4.3,11,0.387,1.5,4.4,0.348,2.7,6.6,0.414,1.8,2.3,0.776,1.4,3.7,5,1.7,1.2,1,2.3,3.5,11.8
1 season,NA,NYK,NBA,,21,1,287,4.5,12.2,0.371,1.6,4.5,0.361,2.9,7.7,0.377,3.5,3.9,0.903,0.6,4.3,4.9,1.4,1,0.9,2,4,14.2
1 season,NA,SAS,NBA,,5,0,28,9,18,0.5,3.9,11.6,0.333,5.1,6.4,0.8,0,2.6,0,0,1.3,1.3,1.3,1.3,0,0,5.1,21.9
