,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2000-01,20,ATL,NBA,39:16,8,17,2,6,6,14,6,7,6,6,9,5,5,4,6,5,19,19.8
2001-02,21,ATL,NBA,47:24,9,16,5,9,5,10,5,7,4,8,10,6,4,4,5,6,28,21.0
2003-04,23,NYK,NBA,40:12,7,14,3,7,5,10,6,6,1,6,7,2,3,2,4,5,22,14.8
2004-05,24,DEN,NBA,35:17,9,17,4,9,7,10,7,9,2,7,8,5,4,2,6,5,22,17.3
2005-06,25,DEN,NBA,41:52,8,20,6,13,5,8,4,5,3,5,6,5,2,3,5,5,22,17.5
2006-07,26,DEN,NBA,30:21,6,16,3,8,3,8,4,4,2,5,7,3,2,3,3,5,15,10.1
2007-08,27,SAS,NBA,9:24,3,6,2,5,1,1,0,2,0,1,1,1,1,0,0,2,8,4.2
Career,,,,47:24,9,20,6,13,7,14,7,9,6,8,10,6,5,4,6,6,28,21.0
3 Seasons,,DEN,NBA,41:52,9,20,6,13,7,10,7,9,3,7,8,5,4,3,6,5,22,17.5
2 Seasons,,ATL,NBA,47:24,9,17,5,9,6,14,6,7,6,8,10,6,5,4,6,6,28,21.0
1 Season,,NYK,NBA,40:12,7,14,3,7,5,10,6,6,1,6,7,2,3,2,4,5,22,14.8
1 Season,,SAS,NBA,9:24,3,6,2,5,1,1,0,2,0,1,1,1,1,0,0,2,8,4.2
