Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,27,BUF,NBA,SG,1,0,15:00,4,7,0.571,NA,NA,NA,0,0,NA,1,1,3,1,1,NA,0,8
1977-78,29,BUF,NBA,SG,1,0,29:00,11,14,0.786,NA,NA,NA,5,6,0.833,3,7,6,2,0,3,5,27
Career,NA,,NBA,,2,0,44,15,21,0.714,NA,NA,NA,5,6,0.833,4,8,9,3,1,3,5,35
