Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,23,SYR,NBA,PG,72,,19.5,2.1,5.4,.384,1.9,2.5,.747,3.4,1.7,1.9,6.0
1954-55,24,SYR,NBA,SG,70,,19.7,2.5,6.9,.357,2.2,2.9,.766,3.5,2.1,1.9,7.1
1955-56,25,SYR,NBA,PG,72,,17.8,2.4,6.2,.379,2.7,3.6,.759,3.0,2.2,1.8,7.4
1956-57,26,FTW,NBA,SG,71,,24.0,2.9,8.6,.336,2.5,3.1,.798,4.6,2.4,2.4,8.2
1957-58,27,DET,NBA,SG,35,,18.5,3.0,8.0,.379,1.3,2.1,.613,2.9,1.9,1.9,7.4
1958-59,28,Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA),Did Not Play (other pro league—EBA)
1959-60,29,DET,NBA,SG,25,,14.6,1.9,5.2,.359,1.3,1.6,.805,2.8,1.8,1.2,5.1
Career,NA,,NBA,,345,,19.6,2.5,6.8,.363,2.1,2.8,.758,3.5,2.1,1.9,7.1
,NA,,,,,,,,,,,,,,,,
3 seasons,NA,SYR,NBA,,214,,19.0,2.3,6.2,.373,2.3,3.0,.758,3.3,2.0,1.9,6.9
3 seasons,NA,"FTW,DET",NBA,,131,,20.7,2.7,7.8,.350,1.9,2.5,.757,3.8,2.2,2.0,7.4
