Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,23,SYR,NBA,PG,72,NA,1405,3.8,9.9,0.384,3.5,4.7,0.747,6.3,3.1,3.5,11.1
1954-55,24,SYR,NBA,SG,70,NA,1380,4.5,12.6,0.357,4,5.2,0.766,6.4,3.9,3.4,13
1955-56,25,SYR,NBA,PG,72,NA,1278,4.8,12.6,0.379,5.5,7.2,0.759,6.1,4.5,3.7,15.1
1956-57,26,FTW,NBA,SG,71,NA,1701,4.3,12.9,0.336,3.7,4.6,0.798,6.9,3.6,3.6,12.3
1957-58,27,DET,NBA,SG,35,NA,649,5.9,15.5,0.379,2.6,4.2,0.613,5.7,3.7,3.8,14.3
1959-60,29,DET,NBA,SG,25,NA,365,4.6,12.9,0.359,3.3,4,0.805,7,4.5,3.1,12.5
Career,NA,,NBA,,345,NA,6778,4.5,12.4,0.363,3.9,5.2,0.758,6.4,3.8,3.6,12.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SYR,NBA,,214,NA,4063,4.4,11.7,0.373,4.3,5.7,0.758,6.3,3.8,3.6,13
3 seasons,NA,"FTW,DET",NBA,,131,NA,2715,4.7,13.5,0.35,3.4,4.4,0.757,6.6,3.8,3.6,12.8
