Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,21,KCO,NBA,C,58,NA,681,98,235,0.417,45,84,0.536,NA,NA,194,38,NA,NA,111,241
1973-74,22,KCO,NBA,C,2,NA,4,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
Career,NA,,NBA,,60,NA,685,98,235,0.417,45,84,0.536,0,0,194,38,0,0,111,241
