,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,21,KCO,NBA,,9,,5,7,,,,,,,,20
1973-74,22,KCO,NBA,,0,0,0,0,0,0,0,0,0,,0,0
Career,,,,,9,,5,7,,,,,,,,20
