,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,19,LAC,NBA,SF,81,2133,,3%,61%,36%,1%,+1.5,+10.4,44,48,112,14,97,0,213,17,47
2001-02,20,LAC,NBA,SF,82,2227,,1%,61%,38%,,+0.2,+1.7,65,47,96,20,103,0,422,22,45
2002-03,21,CLE,NBA,SF,67,2008,,,73%,27%,,-10.7,-0.6,79,53,74,22,70,0,370,11,48
2003-04,22,TOT,NBA,SF,79,2079,,1%,85%,14%,,-2.9,-0.8,65,31,95,18,94,0,349,25,47
2003-04,22,CLE,NBA,SF,37,888,,,71%,28%,1%,-7.7,-6.0,31,13,46,7,33,0,165,10,23
2003-04,22,POR,NBA,SF,42,1191,,1%,96%,4%,,+0.9,+3.6,34,18,49,11,61,0,184,15,24
2004-05,23,POR,NBA,SF,63,1699,,9%,65%,26%,,-2.3,+4.2,58,39,101,30,91,0,290,18,36
2005-06,24,POR,NBA,SF,40,1286,,2%,78%,20%,1%,-8.4,+3.9,38,25,47,23,72,4,168,17,23
2008-09,27,MEM,NBA,SF,34,298,,1%,11%,82%,6%,-13.2,-8.0,5,7,20,2,15,0,37,3,4
Career,,,NBA,,446,11730,,2%,68%,29%,,-3.6,+2.8,354,250,545,129,542,4,1849,113,250
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,163,4360,,2%,61%,37%,,+0.8,+6.0,109,95,208,34,200,0,635,39,92
3 seasons,,POR,NBA,,145,4176,,4%,78%,18%,,-3.3,+3.9,130,82,197,64,224,4,642,50,83
2 seasons,,CLE,NBA,,104,2896,,,72%,27%,,-9.8,-2.2,110,66,120,29,103,0,535,21,71
1 season,,MEM,NBA,,34,298,,1%,11%,82%,6%,-13.2,-8.0,5,7,20,2,15,0,37,3,4
