Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,SAS,NBA,PG,12,NA,95,3.8,9.9,0.385,3.8,5.7,0.667,1.9,3,4.9,7.6,1.1,0,7.2,6.1,11.4
Career,NA,,NBA,,12,NA,95,3.8,9.9,0.385,3.8,5.7,0.667,1.9,3,4.9,7.6,1.1,0,7.2,6.1,11.4
