Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2008-09,23,POR,NBA,PF,6,6,237,12.3,25.1,0.49,0.2,1,0.25,12.1,24.1,0.5,3.4,4.8,0.7,2.2,8.7,10.9,1.9,0.7,2.4,2.4,3.9,28.2,NA,104,110
2009-10,24,POR,NBA,PF,6,6,229,9.6,22.3,0.43,0.2,0.5,0.5,9.4,21.8,0.429,7.9,10.6,0.75,2.4,6.2,8.6,3.1,1.7,2.6,2.6,3.8,27.4,NA,105,116
2010-11,25,POR,NBA,PF,6,6,258,11.9,25.8,0.461,0,0,NA,11.9,25.8,0.461,4.3,5.4,0.792,3.6,6.5,10.1,1.8,1.8,2.2,2,4.3,28,NA,104,111
2013-14,28,POR,NBA,PF,11,11,441,13,28.8,0.452,0.2,0.3,0.667,12.8,28.4,0.449,6.9,8.6,0.8,3.5,10,13.5,1.8,0.8,2.1,2.2,4.6,33.1,NA,108,111
2014-15,29,POR,NBA,PF,5,5,208,9.3,28.1,0.33,0.8,2.8,0.273,8.5,25.3,0.337,8,9,0.889,5.3,8.8,14,2.3,0.5,3,2,4,27.3,NA,96,107
2015-16,30,SAS,NBA,PF,10,10,337,13.6,26.2,0.521,0.3,0.3,1,13.3,25.9,0.515,6.4,7.1,0.891,3.4,9.5,12.9,1.6,0.6,2.2,1.7,2.8,34,NA,117,102
2016-17,31,SAS,NBA,PF,16,16,537,10.5,23,0.458,0.2,1.3,0.143,10.4,21.7,0.478,4,5.3,0.764,4.1,7.3,11.4,2.3,1,1.5,2.7,3.9,25.3,NA,105,113
2017-18,32,SAS,NBA,C,5,5,177,10.7,23.2,0.463,0.9,1.5,0.6,9.9,21.8,0.453,11.9,12.2,0.976,3.8,9.6,13.4,3.5,0.9,0.6,2.6,2.6,34.3,NA,121,113
2018-19,33,SAS,NBA,C,7,7,244,11.8,25.9,0.455,0.6,2.4,0.273,11.1,23.6,0.473,5.8,7.1,0.818,4.1,10.3,14.3,4.1,1.1,1.5,1.5,4.5,30,NA,113,112
Career,NA,,NBA,,72,72,2668,11.6,25.5,0.455,0.3,1,0.327,11.2,24.4,0.46,6.1,7.4,0.824,3.6,8.5,12.2,2.4,1,2,2.2,3.9,29.6,NA,108,111
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SAS,NBA,,38,38,1295,11.6,24.4,0.475,0.4,1.3,0.313,11.2,23.1,0.484,6,7,0.858,3.9,8.7,12.6,2.6,0.9,1.6,2.2,3.6,29.7,NA,112,110
5 seasons,NA,POR,NBA,,34,34,1373,11.6,26.5,0.436,0.3,0.8,0.35,11.3,25.7,0.439,6.2,7.8,0.794,3.4,8.4,11.7,2.1,1.1,2.4,2.2,4.2,29.6,NA,104,111
