,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,23,POR,NBA,PF,6,237,.490,14.3,.962,.125,.163,.288,.385,.038,.500,.846,.353,.533,.425,.250,.540,.077,8,1.000,.250,.000,1,0
2009-10,24,POR,NBA,PF,6,229,.430,13.3,.978,.183,.108,.204,.484,.022,.429,.882,.400,.579,.200,.500,.641,.065,6,1.000,.500,1.000,0,0
2010-11,25,POR,NBA,PF,6,258,.461,10.0,1.000,.243,.261,.226,.270,.000,.461,.714,.333,.462,.355,,.604,.087,10,,,,0,0
2013-14,28,POR,NBA,PF,11,441,.452,10.7,.988,.268,.180,.236,.304,.012,.449,.627,.356,.407,.382,.667,.459,.028,5,.500,.333,1.000,1,0
2014-15,29,POR,NBA,PF,5,208,.330,10.4,.902,.339,.143,.223,.196,.098,.337,.500,.188,.240,.273,.273,.294,.018,2,1.000,.182,.000,0,0
2015-16,30,SAS,NBA,PF,10,337,.521,10.3,.988,.254,.201,.308,.225,.012,.515,.512,.559,.481,.526,1.000,.523,.012,2,1.000,.500,1.000,0,0
2016-17,31,SAS,NBA,PF,16,537,.458,10.7,.942,.267,.196,.238,.238,.058,.478,.719,.489,.368,.316,.143,.537,.063,12,1.000,.500,.000,0,0
2017-18,32,SAS,NBA,C,5,177,.463,9.3,.938,.213,.275,.300,.150,.063,.453,.824,.318,.375,.333,.600,.588,.013,1,.667,.200,1.000,0,0
2018-19,33,SAS,NBA,C,7,244,.455,10.5,.909,.273,.207,.281,.149,.091,.473,.636,.520,.294,.444,.273,.596,.066,6,1.000,.545,.333,0,0
Career,,,NBA,,72,2668,.455,10.9,.960,.249,.192,.254,.264,.040,.460,.656,.411,.411,.360,.327,.527,.046,52,.882,.385,.300,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SAS,NBA,,38,1295,.475,10.3,.948,.257,.210,.274,.205,.052,.484,.656,.484,.389,.400,.313,.550,.043,21,.900,.469,.267,0,0
5 seasons,,POR,NBA,,34,1373,.436,11.4,.970,.242,.175,.236,.318,.030,.439,.656,.331,.434,.336,.350,.505,.049,31,.857,.250,.400,2,0
