,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,21,POR,NBA,C,63,1392,,,,1%,99%,-1.8,+4.9,10,9,107,13,54,9,59,13,22
2007-08,22,POR,NBA,PF,76,2649,,,,73%,27%,-0.3,+2.9,22,46,123,37,144,13,294,29,46
2008-09,23,POR,NBA,PF,81,3004,,,,82%,18%,+8.8,+10.2,27,42,113,34,156,3,398,33,51
2009-10,24,POR,NBA,PF,78,2922,,,,88%,12%,+4.9,+3.6,31,27,129,30,144,12,370,38,42
2010-11,25,POR,NBA,PF,81,3211,,,,51%,50%,+4.5,+15.0,35,64,139,19,196,11,411,46,54
2011-12,26,POR,NBA,PF,55,1994,,,,68%,33%,+3.5,+12.4,22,52,88,21,125,6,340,30,28
2012-13,27,POR,NBA,PF,74,2790,,,,84%,16%,-0.8,+9.4,38,54,112,30,165,10,474,38,35
2013-14,28,POR,NBA,PF,69,2498,,,,89%,11%,+7.2,+8.9,33,39,80,28,153,1,446,37,41
2014-15,29,POR,NBA,PF,71,2512,,,,91%,9%,+5.9,+4.6,33,55,70,20,160,3,308,35,37
2015-16,30,SAS,NBA,PF,74,2261,,,,54%,46%,+11.6,+0.1,25,41,91,12,144,5,261,27,37
2016-17,31,SAS,NBA,PF,72,2335,,,,69%,31%,+5.8,-5.0,33,34,94,15,110,4,345,17,32
2017-18,32,SAS,NBA,C,75,2509,,,,38%,62%,+5.5,+6.7,34,35,95,18,178,3,373,51,44
2018-19,33,SAS,NBA,C,81,2687,,,,5%,95%,+1.5,-1.8,28,55,102,39,183,5,459,49,45
2019-20,34,SAS,NBA,C,53,1754,,,,6%,94%,-3.8,-4.7,13,20,70,29,83,1,309,23,20
Career,,,NBA,,1003,34518,,,,60%,40%,+4.1,+5.2,384,573,1413,345,1995,86,4847,466,534
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,POR,NBA,,648,22972,,,,73%,27%,+3.9,+8.2,251,388,961,232,1297,68,3100,299,356
5 seasons,,SAS,NBA,,355,11546,,,,35%,65%,+4.4,-0.7,133,185,452,113,698,18,1747,167,178
