,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,23,MIN,NBA,SG,10,45,,6%,86%,8%,,-4.3,-8.3,1,0,4,0,2,0,9,2,1
2004-05,26,SAC,NBA,SG,65,1233,,53%,47%,,,-0.8,-4.7,9,18,36,5,34,0,105,6,29
2005-06,27,DET,NBA,SG,80,1139,,59%,41%,,,+2.6,-7.6,11,16,44,6,32,1,141,5,6
2006-07,28,LAL,NBA,SG,76,1732,7%,91%,2%,,,+0.7,+1.4,25,18,61,7,62,10,177,13,48
2007-08,29,TOT,NBA,SG,75,1720,,64%,36%,,,+4.5,-2.9,13,14,56,5,41,6,183,11,43
2007-08,29,LAL,NBA,SG,7,96,,97%,3%,,,+16.6,+9.2,0,0,3,0,8,0,28,1,2
2007-08,29,ORL,NBA,SG,68,1624,,62%,38%,,,+3.8,-3.5,13,14,53,5,33,6,155,10,41
2008-09,30,ATL,NBA,SF,80,1840,,8%,82%,10%,,0.0,-3.5,20,14,55,3,35,5,134,8,26
2009-10,31,ATL,NBA,SF,79,1317,,21%,77%,2%,,+0.6,-6.7,9,7,56,1,29,6,105,7,20
2010-11,32,TOT,NBA,SF,73,1549,,21%,76%,4%,,-7.8,-4.0,11,9,54,5,24,4,100,4,30
2010-11,32,ATL,NBA,SF,47,837,,30%,66%,4%,,-4.3,-4.3,7,4,35,2,14,3,68,2,11
2010-11,32,WAS,NBA,SF,26,712,,9%,88%,3%,,-11.9,-4.6,4,5,19,3,10,1,32,2,19
2011-12,33,WAS,NBA,SF,24,343,,18%,80%,2%,,+2.1,+9.1,2,6,19,1,5,0,19,2,5
Career,,,NBA,,562,10918,1%,44%,52%,3%,,0.0,-3.3,101,102,385,33,264,32,973,58,208
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ATL,NBA,,206,3994,,17%,77%,6%,,-0.7,-4.7,36,25,146,6,78,14,307,17,57
2 seasons,,LAL,NBA,,83,1828,7%,91%,2%,,,+1.5,+1.8,25,18,64,7,70,10,205,14,50
1 season,,DET,NBA,,80,1139,,59%,41%,,,+2.6,-7.6,11,16,44,6,32,1,141,5,6
1 season,,ORL,NBA,,68,1624,,62%,38%,,,+3.8,-3.5,13,14,53,5,33,6,155,10,41
1 season,,SAC,NBA,,65,1233,,53%,47%,,,-0.8,-4.7,9,18,36,5,34,0,105,6,29
2 seasons,,WAS,NBA,,50,1055,,12%,85%,3%,,-7.3,-0.1,6,11,38,4,15,1,51,4,24
1 season,,MIN,NBA,,10,45,,6%,86%,8%,,-4.3,-8.3,1,0,4,0,2,0,9,2,1
