,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1972-73,23,CHI,NBA,,5,13,4,4,4,3,2,11
Career,,,,,5,13,4,4,4,3,2,11
