,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,23,CHI,NBA,SF,41,734,,1%,87%,12%,,-10.2,-4.0,19,11,45,3,14,0,59,5,12
2004-05,24,SAS,NBA,SF,2,15,,,61%,39%,,+23.1,+14.2,1,0,1,0,0,0,0,0,1
2005-06,25,TOT,NBA,SF,36,524,,2%,74%,24%,1%,-4.9,-4.3,9,11,32,5,10,5,31,1,10
2005-06,25,NJN,NBA,SF,9,35,,30%,25%,43%,2%,-3.0,-4.5,2,2,5,0,2,0,4,0,2
2005-06,25,NOK,NBA,SF,27,489,,,77%,22%,1%,-5.1,-2.2,7,9,27,5,8,5,27,1,8
2006-07,26,NOK,NBA,PF,54,720,,,7%,93%,1%,+1.8,+4.4,14,8,58,2,13,4,44,3,4
2007-08,27,TOT,NBA,PF,8,63,,5%,56%,39%,,-12.5,-17.2,1,3,5,1,1,0,8,0,0
2007-08,27,PHO,NBA,PF,6,53,,6%,61%,33%,,-19.2,-25.3,0,1,5,1,0,0,6,0,0
2007-08,27,TOR,NBA,PF,2,10,,,29%,71%,,+27.6,+24.2,1,2,0,0,1,0,2,0,0
2008-09,28,TOT,NBA,PF,10,55,,,59%,40%,1%,-16.5,-15.8,0,1,4,0,0,0,5,0,0
2008-09,28,CHA,NBA,PF,2,13,,,,96%,4%,-26.3,-25.0,0,0,0,0,0,0,0,0,0
2008-09,28,CHI,NBA,PF,8,42,,,77%,23%,,-14.0,-13.9,0,1,4,0,0,0,5,0,0
Career,,,NBA,,151,2111,,1%,54%,44%,,-4.8,-1.8,44,34,145,11,38,9,147,9,27
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NOK,NBA,,81,1209,,,35%,64%,1%,-0.9,+1.7,21,17,85,7,21,9,71,4,12
2 seasons,,CHI,NBA,,49,776,,1%,86%,12%,,-10.4,-4.6,19,12,49,3,14,0,64,5,12
1 season,,NJN,NBA,,9,35,,30%,25%,43%,2%,-3.0,-4.5,2,2,5,0,2,0,4,0,2
1 season,,PHO,NBA,,6,53,,6%,61%,33%,,-19.2,-25.3,0,1,5,1,0,0,6,0,0
1 season,,CHA,NBA,,2,13,,,,96%,4%,-26.3,-25.0,0,0,0,0,0,0,0,0,0
1 season,,SAS,NBA,,2,15,,,61%,39%,,+23.1,+14.2,1,0,1,0,0,0,0,0,1
1 season,,TOR,NBA,,2,10,,,29%,71%,,+27.6,+24.2,1,2,0,0,1,0,2,0,0
