Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,25,NYK,NBA,PG,5,NA,13,2.8,2.8,1,NA,NA,NA,2.8,2.8,1,5.5,8.3,0.667,NA,NA,0,5.5,NA,NA,NA,8.3,11.1
1971-72,26,ATL,NBA,PG,10,NA,127,6.5,15,0.434,NA,NA,NA,6.5,15,0.434,6,8.2,0.724,NA,NA,1.1,5.7,NA,NA,NA,5.1,19
1973-74,28,SEA,NBA,PG,53,NA,505,4.4,10.6,0.416,NA,NA,NA,4.4,10.6,0.416,2.9,4.5,0.651,1.4,2,3.4,7.3,1.8,0,NA,5.8,11.8
1974-75,29,SSL,ABA,PG,4,NA,95,4.2,7.2,0.579,0,0,NA,4.2,7.2,0.579,0,0,NA,1.5,3.4,4.9,4.5,3.8,0,3.8,3.8,8.3
Career,NA,,TOT,,72,NA,740,4.7,10.8,0.437,0,0,NA,4.7,10.8,0.437,3.1,4.6,0.674,1.4,2.2,3.1,6.7,2.1,0,3.8,5.5,12.6
,NA,,NBA,,68,NA,645,4.8,11.3,0.424,NA,NA,NA,4.8,11.3,0.424,3.6,5.3,0.674,1.4,2,2.8,7,1.8,0,NA,5.7,13.2
,NA,,ABA,,4,NA,95,4.2,7.2,0.579,0,0,NA,4.2,7.2,0.579,0,0,NA,1.5,3.4,4.9,4.5,3.8,0,3.8,3.8,8.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SEA,NBA,,53,NA,505,4.4,10.6,0.416,NA,NA,NA,4.4,10.6,0.416,2.9,4.5,0.651,1.4,2,3.4,7.3,1.8,0,NA,5.8,11.8
1 season,NA,ATL,NBA,,10,NA,127,6.5,15,0.434,NA,NA,NA,6.5,15,0.434,6,8.2,0.724,NA,NA,1.1,5.7,NA,NA,NA,5.1,19
1 season,NA,NYK,NBA,,5,NA,13,2.8,2.8,1,NA,NA,NA,2.8,2.8,1,5.5,8.3,0.667,NA,NA,0,5.5,NA,NA,NA,8.3,11.1
1 season,NA,SSL,ABA,,4,NA,95,4.2,7.2,0.579,0,0,NA,4.2,7.2,0.579,0,0,NA,1.5,3.4,4.9,4.5,3.8,0,3.8,3.8,8.3
