Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,23,LAS,ABA,PG,17,526,13.3,0.504,0.096,0.21,NA,NA,5.8,13.4,NA,NA,9.4,19.1,NA,0.4,0.5,0.8,0.076
1970-71,24,UTS,ABA,PG,18,598,16.7,0.525,0.034,0.228,NA,NA,NA,23.3,NA,NA,13.9,NA,NA,0.8,0.6,1.4,0.115
1971-72,25,UTS,ABA,PG,11,267,7.6,0.489,0,0.234,NA,NA,4.7,12.7,NA,NA,15.9,15.9,NA,0,0.1,0.1,0.018
Career,NA,,ABA,,46,1391,13.7,0.511,0.055,0.221,NA,NA,5.4,17.5,NA,NA,12.4,18,NA,1.2,1.2,2.4,0.082
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"LAS,UTS",ABA,,46,1391,13.7,0.511,0.055,0.221,NA,NA,5.4,17.5,NA,NA,12.4,18,NA,1.2,1.2,2.4,0.082
