Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,DAL,NBA,SG,58,0,613,96,250,0.384,22,73,0.301,74,177,0.418,0.428,50,77,0.649,32,30,62,57,13,4,50,78,264
1995-96,23,DAL,NBA,SG,67,12,1284,274,655,0.418,74,207,0.357,200,448,0.446,0.475,154,257,0.599,58,57,115,99,42,13,77,128,776
1996-97,24,TOT,NBA,SG,24,1,278,33,96,0.344,4,28,0.143,29,68,0.426,0.365,16,25,0.64,3,13,16,25,10,2,16,45,86
1996-97,24,DAL,NBA,SG,18,0,227,27,77,0.351,3,24,0.125,24,53,0.453,0.37,15,23,0.652,3,11,14,22,10,1,15,36,72
1996-97,24,PHO,NBA,SG,6,1,51,6,19,0.316,1,4,0.25,5,15,0.333,0.342,1,2,0.5,0,2,2,3,0,1,1,9,14
1997-98,25,CLE,NBA,SG,7,0,47,6,12,0.5,2,4,0.5,4,8,0.5,0.583,0,3,0,1,4,5,5,0,0,5,5,14
Career,NA,,NBA,,156,13,2222,409,1013,0.404,102,312,0.327,307,701,0.438,0.454,220,362,0.608,94,104,198,186,65,19,148,256,1140
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DAL,NBA,,143,12,2124,397,982,0.404,99,304,0.326,298,678,0.44,0.455,219,357,0.613,93,98,191,178,65,18,142,242,1112
1 season,NA,CLE,NBA,,7,0,47,6,12,0.5,2,4,0.5,4,8,0.5,0.583,0,3,0,1,4,5,5,0,0,5,5,14
1 season,NA,PHO,NBA,,6,1,51,6,19,0.316,1,4,0.25,5,15,0.333,0.342,1,2,0.5,0,2,2,3,0,1,1,9,14
