Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,DAL,NBA,SG,58,0,10.6,1.7,4.3,0.384,0.4,1.3,0.301,1.3,3.1,0.418,0.428,0.9,1.3,0.649,0.6,0.5,1.1,1,0.2,0.1,0.9,1.3,4.6
1995-96,23,DAL,NBA,SG,67,12,19.2,4.1,9.8,0.418,1.1,3.1,0.357,3,6.7,0.446,0.475,2.3,3.8,0.599,0.9,0.9,1.7,1.5,0.6,0.2,1.1,1.9,11.6
1996-97,24,TOT,NBA,SG,24,1,11.6,1.4,4,0.344,0.2,1.2,0.143,1.2,2.8,0.426,0.365,0.7,1,0.64,0.1,0.5,0.7,1,0.4,0.1,0.7,1.9,3.6
1996-97,24,DAL,NBA,SG,18,0,12.6,1.5,4.3,0.351,0.2,1.3,0.125,1.3,2.9,0.453,0.37,0.8,1.3,0.652,0.2,0.6,0.8,1.2,0.6,0.1,0.8,2,4
1996-97,24,PHO,NBA,SG,6,1,8.5,1,3.2,0.316,0.2,0.7,0.25,0.8,2.5,0.333,0.342,0.2,0.3,0.5,0,0.3,0.3,0.5,0,0.2,0.2,1.5,2.3
1997-98,25,CLE,NBA,SG,7,0,6.7,0.9,1.7,0.5,0.3,0.6,0.5,0.6,1.1,0.5,0.583,0,0.4,0,0.1,0.6,0.7,0.7,0,0,0.7,0.7,2
Career,NA,,NBA,,156,13,14.2,2.6,6.5,0.404,0.7,2,0.327,2,4.5,0.438,0.454,1.4,2.3,0.608,0.6,0.7,1.3,1.2,0.4,0.1,0.9,1.6,7.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DAL,NBA,,143,12,14.9,2.8,6.9,0.404,0.7,2.1,0.326,2.1,4.7,0.44,0.455,1.5,2.5,0.613,0.7,0.7,1.3,1.2,0.5,0.1,1,1.7,7.8
1 season,NA,CLE,NBA,,7,0,6.7,0.9,1.7,0.5,0.3,0.6,0.5,0.6,1.1,0.5,0.583,0,0.4,0,0.1,0.6,0.7,0.7,0,0,0.7,0.7,2
1 season,NA,PHO,NBA,,6,1,8.5,1,3.2,0.316,0.2,0.7,0.25,0.8,2.5,0.333,0.342,0.2,0.3,0.5,0,0.3,0.3,0.5,0,0.2,0.2,1.5,2.3
