,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2016-17,19,VIRGINIA,34,634,90,205,51,103,25,35,5,57,45,13,1,21,37,256,.439,.495,.714,18.6,7.5,1.7,1.3
2017-18,20,VIRGINIA,34,1102,178,429,83,212,42,51,13,89,50,35,1,42,41,481,.415,.392,.824,32.4,14.1,2.6,1.5
2018-19,21,VIRGINIA,38,1345,198,441,120,282,70,84,27,171,78,26,2,53,39,586,.449,.426,.833,35.4,15.4,4.5,2.1
Career,,,106,3081,466,1075,254,597,137,170,45,317,173,74,4,116,117,1323,.433,.425,.806,29.1,12.5,3.0,1.6
