Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,22,MIA,NBA,PF,1,0,11:40,4,5,0.8,0,0,NA,0,0,NA,0,2,1,0,0,1,0,8
Career,NA,,NBA,,1,0,12,4,5,0.8,0,0,NA,0,0,NA,0,2,1,0,0,1,0,8
