Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,28,IND,NBA,PF,4,4,134,5.4,9.1,0.588,0,0,NA,5.4,9.1,0.588,1.9,3.5,0.538,0.8,4.6,5.4,1.9,0,0.3,3,3.2,12.6
1989-90,31,DAL,NBA,C,3,0,81,6.2,10.2,0.609,0,0,NA,6.2,10.2,0.609,5.8,7.1,0.813,1.8,4,5.8,2.2,0.4,0.9,1.3,7.1,18.2
1992-93,34,NYK,NBA,C,7,0,69,2.6,7.3,0.357,0,0,NA,2.6,7.3,0.357,2.1,2.1,1,2.6,4.7,7.3,1,0.5,2.1,1,6.8,7.3
1993-94,35,NYK,NBA,C,19,0,127,3.7,8.8,0.419,0,0,NA,3.7,8.8,0.419,0.6,0.9,0.667,2.8,2.8,5.7,0.9,0.9,3.1,2,5.4,7.9
1994-95,36,NYK,NBA,C,8,0,55,2,8.5,0.231,0,0,NA,2,8.5,0.231,1.3,1.3,1,2,2.6,4.6,0,3.3,3.3,0.7,8.5,5.2
1995-96,37,NYK,NBA,PF,5,0,33,3.3,5.5,0.6,0,0,NA,3.3,5.5,0.6,3.3,4.4,0.75,0,0,0,0,0,2.2,1.1,3.3,9.8
1996-97,38,NYK,NBA,PF,3,0,23,3.1,7.8,0.4,0,0,NA,3.1,7.8,0.4,0,0,NA,0,1.6,1.6,0,0,0,0,6.3,6.3
1998-99,40,NYK,NBA,C,8,0,16,2.3,11.3,0.2,0,0,NA,2.3,11.3,0.2,0,0,NA,0,6.8,6.8,0,0,0,0,6.8,4.5
Career,NA,,NBA,,57,4,538,4.1,8.7,0.469,0,0,NA,4.1,8.7,0.469,2.1,2.8,0.738,1.7,3.5,5.2,1.1,0.7,1.7,1.7,5.6,10.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,50,0,323,3,8.1,0.37,0,0,NA,3,8.1,0.37,1.2,1.4,0.846,2,3,5,0.6,1,2.5,1.2,6.1,7.2
1 season,NA,IND,NBA,,4,4,134,5.4,9.1,0.588,0,0,NA,5.4,9.1,0.588,1.9,3.5,0.538,0.8,4.6,5.4,1.9,0,0.3,3,3.2,12.6
1 season,NA,DAL,NBA,,3,0,81,6.2,10.2,0.609,0,0,NA,6.2,10.2,0.609,5.8,7.1,0.813,1.8,4,5.8,2.2,0.4,0.9,1.3,7.1,18.2
