Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,23,IND,NBA,C,82,75,2277,407,854,0.477,2,7,0.286,405,847,0.478,0.478,126,188,0.67,175,430,605,139,53,178,137,200,942
1982-83,24,IND,NBA,C,78,74,2513,580,1163,0.499,0,7,0,580,1156,0.502,0.499,155,220,0.705,151,432,583,262,54,171,229,230,1315
1983-84,25,IND,NBA,C,69,53,2279,411,860,0.478,0,4,0,411,856,0.48,0.478,207,295,0.702,154,400,554,215,60,108,207,193,1029
1984-85,26,IND,NBA,C,75,70,2557,575,1211,0.475,1,9,0.111,574,1202,0.478,0.475,224,341,0.657,154,480,634,252,54,134,265,218,1375
1985-86,27,IND,NBA,C,78,74,2770,627,1275,0.492,1,12,0.083,626,1263,0.496,0.492,294,403,0.73,172,538,710,174,50,184,210,244,1549
1986-87,28,IND,NBA,PF,74,67,2526,451,939,0.48,0,9,0,451,930,0.485,0.48,199,269,0.74,143,400,543,174,59,93,145,255,1101
1987-88,29,IND,NBA,C,75,37,1966,311,732,0.425,0,6,0,311,726,0.428,0.425,126,171,0.737,116,353,469,98,37,146,119,244,748
1988-89,30,TOT,NBA,C,76,66,2470,322,739,0.436,0,5,0,322,734,0.439,0.436,133,194,0.686,135,458,593,124,46,134,149,236,777
1988-89,30,IND,NBA,C,46,46,1567,244,542,0.45,0,3,0,244,539,0.453,0.45,90,126,0.714,87,309,396,88,31,80,108,156,578
1988-89,30,DAL,NBA,C,30,20,903,78,197,0.396,0,2,0,78,195,0.4,0.396,43,68,0.632,48,149,197,36,15,54,41,80,199
1989-90,31,DAL,NBA,C,81,19,2199,295,665,0.444,2,9,0.222,293,656,0.447,0.445,108,159,0.679,76,315,391,119,51,106,106,243,700
1990-91,32,DAL,NBA,C,60,36,1832,332,655,0.507,0,4,0,332,651,0.51,0.507,83,130,0.638,86,271,357,95,30,88,113,197,747
1991-92,33,DAL,NBA,C,75,26,2040,367,851,0.431,1,6,0.167,366,845,0.433,0.432,124,171,0.725,106,348,454,94,35,98,114,189,859
1992-93,34,NYK,NBA,C,55,0,571,72,175,0.411,0,0,NA,72,175,0.411,0.411,14,21,0.667,44,102,146,19,21,28,22,78,158
1993-94,35,NYK,NBA,C,70,3,774,103,233,0.442,0,1,0,103,232,0.444,0.442,27,42,0.643,56,126,182,28,18,43,39,108,233
1994-95,36,NYK,NBA,C,56,3,743,82,180,0.456,0,0,NA,82,180,0.456,0.456,23,37,0.622,23,109,132,27,13,45,40,108,187
1995-96,37,TOT,NBA,PF-C,44,2,571,62,152,0.408,1,4,0.25,61,148,0.412,0.411,13,20,0.65,15,75,90,27,14,33,22,79,138
1995-96,37,TOR,NBA,C,1,0,31,3,8,0.375,0,0,NA,3,8,0.375,0.375,0,0,NA,1,7,8,0,1,2,0,4,6
1995-96,37,NYK,NBA,PF,43,2,540,59,144,0.41,1,4,0.25,58,140,0.414,0.413,13,20,0.65,14,68,82,27,13,31,22,75,132
1996-97,38,NYK,NBA,PF,21,2,184,18,46,0.391,0,1,0,18,45,0.4,0.391,3,4,0.75,9,22,31,5,4,5,5,18,39
1997-98,39,NYK,NBA,PF,27,0,178,18,43,0.419,0,0,NA,18,43,0.419,0.419,1,8,0.125,6,23,29,4,6,9,5,34,37
1998-99,40,NYK,NBA,C,6,0,34,4,8,0.5,0,0,NA,4,8,0.5,0.5,2,2,1,3,3,6,0,0,2,2,2,10
Career,NA,,NBA,,1102,607,28484,5037,10781,0.467,8,84,0.095,5029,10697,0.47,0.468,1862,2675,0.696,1624,4885,6509,1856,605,1605,1929,2876,11944
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,IND,NBA,,577,496,18455,3606,7576,0.476,4,57,0.07,3602,7519,0.479,0.476,1421,2013,0.706,1152,3342,4494,1402,398,1094,1420,1740,8637
7 seasons,NA,NYK,NBA,,278,10,3024,356,829,0.429,1,6,0.167,355,823,0.431,0.43,83,134,0.619,155,453,608,110,75,163,135,423,796
4 seasons,NA,DAL,NBA,,246,101,6974,1072,2368,0.453,3,21,0.143,1069,2347,0.455,0.453,358,528,0.678,316,1083,1399,344,131,346,374,709,2505
1 season,NA,TOR,NBA,,1,0,31,3,8,0.375,0,0,NA,3,8,0.375,0.375,0,0,NA,1,7,8,0,1,2,0,4,6
