,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2015-16,19,SCAROLINA,34,647,91,239,10,47,37,68,27,101,70,34,13,90,83,229,.381,.213,.544,19.0,6.7,3.0,2.1
2016-17,20,SCAROLINA,36,1033,191,469,42,141,77,129,39,173,101,60,10,78,100,501,.407,.298,.597,28.7,13.9,4.8,2.8
Career,,,70,1680,282,708,52,188,114,197,66,274,171,94,23,168,183,730,.398,.277,.579,24.0,10.4,3.9,2.4
