,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,22,UTA,NBA,PG,17,657,.452,13.5,.789,.263,.126,.093,.307,.211,.484,.493,.471,.560,.458,.333,.204,.007,2,.895,.070,.500,2,0
2007-08,23,UTA,NBA,PG,12,513,.492,12.9,.694,.383,.055,.066,.191,.306,.488,.586,.500,.333,.343,.500,.210,.022,3,.429,.054,.667,0,0
2008-09,24,UTA,NBA,PG,5,211,.414,14.2,.643,.329,.043,.071,.200,.357,.444,.522,.333,.600,.286,.360,.400,.029,2,.667,.040,.000,0,0
2009-10,25,UTA,NBA,PG,10,398,.450,14.0,.658,.322,.087,.074,.174,.342,.480,.521,.692,.273,.385,.392,.255,.000,0,.650,.098,.200,2,0
2012-13,28,BRK,NBA,PG,7,292,.425,15.9,.594,.208,.113,.104,.170,.406,.444,.591,.583,.273,.278,.395,.143,.028,3,.588,.070,.667,0,0
2013-14,29,BRK,NBA,PG,12,428,.395,14.5,.651,.250,.164,.059,.184,.349,.424,.447,.520,.444,.321,.340,.262,.007,1,.611,.170,.333,0,0
2014-15,30,BRK,NBA,PG,6,192,.391,15.8,.623,.261,.087,.014,.261,.377,.372,.444,.333,.000,.333,.423,.313,.000,0,.818,.308,.500,0,0
2015-16,31,DAL,NBA,PG,3,49,.333,14.2,.611,.278,.167,.000,.167,.389,.273,.200,.333,,.333,.429,.333,.000,0,.000,.143,.000,0,0
2016-17,32,CLE,NBA,PG,18,262,.438,17.4,.516,.172,.094,.063,.188,.484,.485,.818,.167,.000,.500,.387,.438,.000,0,.667,.194,.500,0,0
Career,,,NBA,,90,3002,.438,14.3,.677,.283,.104,.072,.219,.323,.460,.526,.491,.397,.384,.393,.243,.011,11,.628,.115,.425,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,UTA,NBA,,44,1779,.458,13.5,.719,.315,.089,.079,.235,.281,.480,.533,.517,.453,.405,.402,.233,.012,7,.632,.069,.385,4,0
3 seasons,,BRK,NBA,,25,912,.404,15.2,.627,.239,.131,.064,.196,.373,.420,.487,.512,.333,.313,.377,.233,.012,4,.652,.164,.450,0,0
1 season,,CLE,NBA,,18,262,.438,17.4,.516,.172,.094,.063,.188,.484,.485,.818,.167,.000,.500,.387,.438,.000,0,.667,.194,.500,0,0
1 season,,DAL,NBA,,3,49,.333,14.2,.611,.278,.167,.000,.167,.389,.273,.200,.333,,.333,.429,.333,.000,0,.000,.143,.000,0,0
