,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,23,BRK,NBA,SG,47,781,.362,13.7,.695,.290,.110,.090,.205,.305,.404,.541,.348,.316,.279,.266,.576,.062,10,.941,.406,.308,1,0
2015-16,24,BRK,NBA,SG,62,982,.394,14.6,.624,.255,.109,.040,.220,.376,.443,.573,.314,.385,.366,.314,.528,.056,16,.842,.322,.436,0,0
2017-18,26,HOU,NBA,SG,4,31,.286,20.3,.286,.143,.000,.143,.000,.714,.500,.000,,1.000,,.200,.000,.000,0,.000,.000,,0,0
Career,,,NBA,,113,1794,.380,14.3,.647,.267,.108,.061,.212,.353,.427,.556,.328,.364,.333,.295,.544,.058,26,.857,.342,.385,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BRK,NBA,,109,1763,.382,14.2,.652,.269,.109,.060,.214,.348,.427,.559,.328,.344,.333,.297,.547,.058,26,.873,.351,.385,1,0
1 season,,HOU,NBA,,4,31,.286,20.3,.286,.143,.000,.143,.000,.714,.500,.000,,1.000,,.200,.000,.000,0,.000,.000,,0,0
