Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Markel Brown,,0.6,0.5,0
Shabazz Napier,90.4,0.6,0.5,0.1
Tracy Moore,88.6,0.6,0.5,0.1
Negele Knight,84.5,0.6,0.5,0.1
Acie Law,79.2,0.7,0.6,-0.1
K.J. McDaniels,73.9,0.6,0.5,0.2
Delaney Rudd,70.0,0.6,0.3,0.1
Stan Pietkiewicz,69.4,1,0.6,0
Brad Davis,68.9,0.6,0.6,0.3
Zoran Planinić,68.2,0.8,0.7,0.1
Glenn Hansen,67.4,0.8,0.4,-0.1
