,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,23,BRK,NBA,SG,2,10,.400,10.8,.600,.400,.200,.000,.000,.400,.667,.500,1.000,,,.000,.000,.200,1,,.000,,0,0
Career,,,NBA,,2,10,.400,10.8,.600,.400,.200,.000,.000,.400,.667,.500,1.000,,,.000,.000,.200,1,,.000,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,BRK,NBA,,2,10,.400,10.8,.600,.400,.200,.000,.000,.400,.667,.500,1.000,,,.000,.000,.200,1,,.000,,0,0
