Season,Team,Lg,Salary
2016-17,New Orleans Pelicans,NBA,"$79,922"
2016-17,Dallas Mavericks,NBA,"$31,969"
2017-18,Atlanta Hawks,NBA,"$100,000"
2017-18,New Orleans Pelicans,NBA,"$25,000"
2017-18,Golden State Warriors,NBA,"$14,832 (TW)"
2018-19,Golden State Warriors,NBA,"$1,544,951"
Career,(may be incomplete),,"$1,796,674"
