,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2016-17,23,TOT,NBA,PG,14,188,.500,16.2,.606,.167,.106,.106,.212,.394,.550,.545,.857,.571,.429,.423,.182,.000,0,.636,.154,.250,0,0
2016-17,23,DAL,NBA,PG,5,77,.440,18.9,.440,.040,.120,.080,.160,.560,.545,.000,1.000,.000,.750,.357,.000,.000,0,.400,.214,.000,0,0
2016-17,23,NOP,NBA,PG,9,111,.537,14.6,.707,.244,.098,.122,.244,.293,.552,.600,.750,.800,.300,.500,.250,.000,0,.833,.083,1.000,0,0
2017-18,24,GSW,NBA,PG,33,740,.484,16.2,.587,.183,.091,.123,.190,.413,.514,.565,.435,.484,.521,.442,.408,.000,0,.761,.163,.471,0,0
2018-19,25,GSW,NBA,PG,74,1059,.465,17.5,.544,.157,.089,.118,.180,.456,.515,.609,.436,.442,.519,.405,.407,.002,0,.815,.205,.439,1,0
2019-20,26,LAL,NBA,PG,38,409,.439,15.7,.618,.191,.139,.092,.197,.382,.477,.636,.333,.625,.353,.379,.353,.000,0,.760,.242,.375,0,0
Career,,,NBA,,159,2396,.468,16.7,.574,.171,.100,.114,.188,.426,.509,.597,.441,.491,.480,.412,.379,.001,0,.779,.197,.423,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,107,1799,.472,17.0,.560,.166,.090,.120,.184,.440,.514,.591,.435,.458,.520,.418,.407,.001,0,.795,.191,.448,1,0
1 season,,LAL,NBA,,38,409,.439,15.7,.618,.191,.139,.092,.197,.382,.477,.636,.333,.625,.353,.379,.353,.000,0,.760,.242,.375,0,0
1 season,,NOP,NBA,,9,111,.537,14.6,.707,.244,.098,.122,.244,.293,.552,.600,.750,.800,.300,.500,.250,.000,0,.833,.083,1.000,0,0
1 season,,DAL,NBA,,5,77,.440,18.9,.440,.040,.120,.080,.160,.560,.545,.000,1.000,.000,.750,.357,.000,.000,0,.400,.214,.000,0,0
