Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1957-58,26,PHW,NBA,SG,3,8,-15.2,0,0,NA,NA,NA,16.7,NA,-0.1,0,-0.1,-0.548
Career,NA,,NBA,,3,8,-15.2,0,0,NA,NA,NA,16.7,NA,-0.1,0,-0.1,-0.548
