,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,22,NJN,NBA,SF,78,1764,.401,10.9,.846,.366,.135,.132,.215,.154,.417,.555,.477,.267,.236,.310,.326,.077,43,.871,.270,.519,6,2
2010-11,23,TOT,NBA,SG,21,290,.374,12.4,.809,.226,.252,.122,.209,.191,.398,.538,.414,.214,.333,.273,.162,.026,2,.667,.227,.000,0,0
2010-11,23,NJN,NBA,SG,10,206,.397,12.1,.836,.233,.247,.137,.219,.164,.410,.529,.444,.200,.375,.333,.120,.041,2,.500,.250,.000,0,0
2010-11,23,HOU,NBA,SG,11,84,.333,12.9,.762,.214,.262,.095,.190,.238,.375,.556,.364,.250,.250,.200,.250,.000,0,1.000,.200,.000,0,0
2011-12,24,TOT,NBA,SG,30,550,.429,14.1,.768,.162,.237,.141,.227,.232,.454,.625,.383,.500,.378,.348,.232,.025,4,.750,.348,.438,3,0
2011-12,24,HOU,NBA,SG,12,181,.351,15.8,.667,.105,.228,.158,.175,.333,.316,.667,.154,.222,.400,.421,.333,.018,1,.750,.211,.750,2,0
2011-12,24,SAC,NBA,SG,18,369,.461,13.5,.809,.184,.241,.135,.248,.191,.500,.615,.471,.632,.371,.296,.211,.028,3,.750,.444,.333,1,0
2012-13,25,BOS,NBA,SF,24,318,.495,11.5,.845,.381,.093,.113,.258,.155,.524,.622,.333,.545,.440,.333,.372,.072,7,1.000,.200,.667,0,0
Career,,,NBA,,153,2922,.412,11.7,.828,.314,.163,.131,.221,.172,.432,.568,.434,.331,.295,.317,.298,.061,56,.828,.279,.451,9,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NJN,NBA,,88,1970,.401,11.0,.845,.352,.146,.133,.215,.155,.417,.553,.472,.260,.250,.313,.306,.073,45,.829,.268,.467,6,2
1 season,,BOS,NBA,,24,318,.495,11.5,.845,.381,.093,.113,.258,.155,.524,.622,.333,.545,.440,.333,.372,.072,7,1.000,.200,.667,0,0
2 seasons,,HOU,NBA,,23,265,.343,14.6,.707,.152,.242,.131,.182,.293,.343,.600,.250,.231,.333,.345,.292,.010,1,.800,.207,.500,2,0
1 season,,SAC,NBA,,18,369,.461,13.5,.809,.184,.241,.135,.248,.191,.500,.615,.471,.632,.371,.296,.211,.028,3,.750,.444,.333,1,0
