,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2009-10,22,NJN,NBA,48:55,12,25,3,7,11,22,5,8,3,12,13,14,4,1,5,5,27,22.4
2010-11,23,TOT,NBA,32:22,6,14,3,4,5,13,2,2,1,7,7,9,2,0,5,5,15,8.5
2010-11,23,NJN,NBA,32:22,6,14,3,4,5,13,2,2,1,7,7,9,2,0,5,5,15,8.5
2010-11,23,HOU,NBA,21:34,4,11,1,3,3,8,2,2,1,3,3,3,1,0,2,2,11,6.1
2011-12,24,TOT,NBA,32:48,7,16,2,5,7,14,6,11,2,10,12,9,3,2,5,3,21,14.9
2011-12,24,HOU,NBA,27:44,5,12,2,5,4,7,2,4,1,6,6,2,2,1,3,3,13,9.4
2011-12,24,SAC,NBA,32:48,7,16,2,4,7,14,6,11,2,10,12,9,3,2,5,3,21,14.9
2012-13,25,BOS,NBA,30:52,6,14,2,3,6,12,3,4,1,5,6,5,2,1,3,2,14,15.3
Career,,,,48:55,12,25,3,7,11,22,6,11,3,12,13,14,4,2,5,5,27,22.4
2 Seasons,,NJN,NBA,48:55,12,25,3,7,11,22,5,8,3,12,13,14,4,1,5,5,27,22.4
1 Season,,BOS,NBA,30:52,6,14,2,3,6,12,3,4,1,5,6,5,2,1,3,2,14,15.3
2 Seasons,,HOU,NBA,27:44,5,12,2,5,4,8,2,4,1,6,6,3,2,1,3,3,13,9.4
1 Season,,SAC,NBA,32:48,7,16,2,4,7,14,6,11,2,10,12,9,3,2,5,3,21,14.9
