,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,21,GSW,NBA,PG,80,2896,64%,36%,,,,-3.2,+2.2,134,61,149,10,71,33,1054,17,49
2010-11,22,GSW,NBA,PG,74,2489,100%,,,,,-1.1,+4.6,138,52,120,14,75,17,960,20,40
2011-12,23,GSW,NBA,PG,26,732,96%,5%,,,,+4.8,+10.9,39,16,24,2,10,5,309,1,7
2012-13,24,GSW,NBA,PG,78,2983,100%,,,,,+1.7,+2.7,149,57,88,6,95,21,1181,19,45
2013-14,25,GSW,NBA,PG,78,2846,93%,7%,,,,+9.2,+15.1,193,59,97,15,109,29,1485,33,34
2014-15,26,GSW,NBA,PG,80,2613,100%,,,,,+16.7,+18.1,162,58,74,9,110,17,1422,29,35
2015-16,27,GSW,NBA,PG,79,2700,100%,,,,,+18.0,+22.6,124,99,74,6,129,19,1213,32,51
2016-17,28,GSW,NBA,PG,79,2638,100%,,,,,+17.1,+17.2,163,43,86,11,135,11,1208,37,56
2017-18,29,GSW,NBA,PG,51,1631,99%,1%,,,,+13.2,+12.1,97,27,51,9,95,5,710,16,21
2018-19,30,GSW,NBA,PG,69,2331,98%,2%,,,,+13.2,+16.2,112,50,65,14,108,23,843,31,36
2019-20,31,GSW,NBA,PG,5,139,100%,,,,,-14.9,-6.4,9,4,3,2,13,1,77,3,4
Career,,,NBA,,699,23998,94%,6%,,,,+8.8,+12.0,1320,526,831,98,950,181,10462,238,378
