Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1958-59,24,NYK,NBA,SF,2,63,10,0.373,0.19,NA,NA,NA,6.7,NA,-0.1,0.1,-0.1,-0.044
1963-64,29,BOS,NBA,SF,10,167,14.2,0.433,0.242,NA,NA,NA,7.8,NA,-0.1,0.4,0.4,0.109
1964-65,30,BOS,NBA,SF,12,180,12.4,0.433,0.158,NA,NA,NA,6.8,NA,-0.1,0.4,0.3,0.087
1965-66,31,BOS,NBA,SF,11,75,5.2,0.396,0.6,NA,NA,NA,1.7,NA,-0.2,0.1,-0.1,-0.042
Career,NA,,NBA,,35,485,11.6,0.418,0.251,NA,NA,NA,6.3,NA,-0.4,1,0.6,0.058
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BOS,NBA,,33,422,11.8,0.426,0.262,NA,NA,NA,6.3,NA,-0.3,1,0.6,0.073
1 season,NA,NYK,NBA,,2,63,10,0.373,0.19,NA,NA,NA,6.7,NA,-0.1,0.1,-0.1,-0.044
