,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,24,CHS,BAA,,6,,2,,,,,14
1947-48,25,CHS,BAA,,9,,7,,,,,22
1948-49,26,CHS,BAA,,7,,7,9,,,,18
1949-50,27,WSC,NBA,,7,,7,10,,,,18
1950-51,28,WSC,NBA,,6,,3,,,,,15
Career,,,TOT,,9,,7,,,,,22
,,,NBA,,7,,7,,,,,18
,,,BAA,,9,,7,,,,,22
,,,,,,,,,,,,
3 Seasons,,CHS,BAA,,9,,7,,,,,22
2 Seasons,,WSC,NBA,,7,,7,,,,,18
