Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,CHS,BAA,NA,11,NA,NA,NA,NA,0.254,NA,NA,0.462,NA,NA,NA,NA
1947-48,25,CHS,BAA,NA,5,NA,NA,NA,NA,0.2,NA,NA,0.783,NA,NA,NA,NA
1948-49,26,CHS,BAA,NA,2,NA,NA,NA,NA,0.333,NA,NA,0.333,NA,NA,NA,NA
Career,NA,,BAA,NA,18,NA,NA,NA,NA,0.236,NA,NA,0.641,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHS,BAA,NA,18,NA,NA,NA,NA,0.236,NA,NA,0.641,NA,NA,NA,NA
