Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,CHS,BAA,NA,51,NA,NA,NA,NA,0.3,NA,NA,0.394,NA,NA,NA,NA
1947-48,25,CHS,BAA,NA,48,NA,NA,NA,NA,0.303,NA,NA,0.655,NA,NA,NA,NA
1948-49,26,CHS,BAA,NA,56,NA,NA,NA,NA,0.391,NA,NA,0.545,NA,NA,NA,NA
1949-50,27,WSC,NBA,NA,68,NA,NA,NA,NA,0.335,NA,NA,0.68,NA,NA,NA,NA
1950-51,28,WSC,NBA,NA,16,NA,NA,NA,NA,0.279,NA,NA,0.531,NA,NA,NA,NA
Career,NA,,TOT,NA,239,NA,NA,NA,NA,0.325,NA,NA,0.609,NA,NA,NA,NA
,NA,,BAA,NA,155,NA,NA,NA,NA,0.324,NA,NA,0.564,NA,NA,NA,NA
,NA,,NBA,NA,84,NA,NA,NA,NA,0.327,NA,NA,0.663,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHS,BAA,NA,155,NA,NA,NA,NA,0.324,NA,NA,0.564,NA,NA,NA,NA
2 seasons,NA,WSC,NBA,NA,84,NA,NA,NA,NA,0.327,NA,NA,0.663,NA,NA,NA,NA
