Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,24,CHS,BAA,NA,11,NA,NA,0.267,0.114,NA,NA,NA,NA,NA,-0.3,0.7,0.4,NA
1947-48,25,CHS,BAA,NA,5,NA,NA,0.293,0.354,NA,NA,NA,NA,NA,-0.1,0.1,0,NA
1948-49,26,CHS,BAA,NA,2,NA,NA,0.347,1,NA,NA,NA,NA,NA,0,0.1,0.1,NA
Career,NA,,BAA,NA,18,NA,NA,0.279,0.214,NA,NA,NA,NA,NA,-0.4,0.8,0.5,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHS,BAA,NA,18,NA,NA,0.279,0.214,NA,NA,NA,NA,NA,-0.4,0.8,0.5,NA
