Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,CHS,BAA,NA,51,NA,NA,76,253,0.3,26,66,0.394,NA,21,139,178
1947-48,25,CHS,BAA,NA,48,NA,NA,181,597,0.303,97,148,0.655,NA,77,231,459
1948-49,26,CHS,BAA,NA,56,NA,NA,110,281,0.391,66,121,0.545,NA,125,194,286
1949-50,27,WSC,NBA,NA,68,NA,NA,127,379,0.335,164,241,0.68,NA,108,275,418
1950-51,28,WSC,NBA,NA,16,NA,NA,17,61,0.279,17,32,0.531,75,17,57,51
Career,NA,,TOT,NA,239,NA,NA,511,1571,0.325,370,608,0.609,75,348,896,1392
,NA,,BAA,NA,155,NA,NA,367,1131,0.324,189,335,0.564,NA,223,564,923
,NA,,NBA,NA,84,NA,NA,144,440,0.327,181,273,0.663,75,125,332,469
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHS,BAA,NA,155,NA,NA,367,1131,0.324,189,335,0.564,NA,223,564,923
2 seasons,NA,WSC,NBA,NA,84,NA,NA,144,440,0.327,181,273,0.663,75,125,332,469
