Season,Team,Lg,Salary
1991-92,Washington Bullets,NBA,"$620,000"
1992-93,Washington Bullets,NBA,"$760,000"
1993-94,Washington Bullets,NBA,"$940,000"
Career,(may be incomplete),,"$2,320,000"
