Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,29,GSW,NBA,SF,80,NA,2918,12,26.4,0.456,NA,NA,NA,12,26.4,0.456,6.3,7,0.899,1.6,6.6,8.2,7.3,2.6,0.6,NA,4,30.3,NA,NA,97
1974-75,30,GSW,NBA,SF,80,NA,3235,14.2,30.6,0.464,NA,NA,NA,14.2,30.6,0.464,5.4,6,0.904,1.3,5,6.3,6.8,3.1,0.5,NA,3.1,33.8,NA,NA,97
1975-76,31,GSW,NBA,SF,81,NA,3122,10,23.1,0.435,NA,NA,NA,10,23.1,0.435,4.1,4.4,0.923,1.1,6,7,7,2.9,0.4,NA,3.1,24.2,NA,NA,94
1976-77,32,GSW,NBA,SF,79,NA,2904,10.5,23.8,0.44,NA,NA,NA,10.5,23.8,0.44,5.5,6,0.916,1.1,5.4,6.5,7.3,2.6,0.9,NA,3,26.4,NA,NA,99
1977-78,33,GSW,NBA,SF,82,NA,3024,11.4,25.3,0.451,NA,NA,NA,11.4,25.3,0.451,5.7,6.1,0.924,1.1,5.6,6.7,6.7,2.4,0.7,3.4,2.8,28.4,NA,104,99
1978-79,34,HOU,NBA,SF,80,NA,2566,8.3,18,0.461,NA,NA,NA,8.3,18,0.461,2.9,3,0.947,0.7,4.3,5,9,1.7,0.7,3.6,3.5,19.5,NA,105,108
1979-80,35,HOU,NBA,SF,72,NA,1816,8.5,20.1,0.422,1.9,5.8,0.33,6.6,14.4,0.458,3.7,4,0.935,1.4,4.8,6.2,7,2.1,0.7,4,4.8,22.6,NA,106,108
Career,NA,,TOT,,554,NA,19585,10.9,24.4,0.456,4.6,15.5,0.297,10.8,23.9,0.46,4.9,5.4,0.893,1.2,5.4,6.6,7.3,2.5,0.6,1.3,3.4,27,NA,105,99
,NA,,NBA,,554,NA,19585,10.9,24.4,0.449,1.9,5.8,0.33,10.8,23.9,0.45,4.9,5.4,0.9,1.2,5.4,6.6,7.3,2.5,0.6,1.3,3.4,27,NA,105,99
,NA,,ABA,,0,NA,0,NA,NA,0.477,NA,NA,0.277,NA,NA,0.493,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,"SFW,GSW",NBA,,402,NA,15203,11.6,25.9,0.449,NA,NA,NA,11.6,25.9,0.449,5.4,5.9,0.896,1.2,5.7,6.9,7,2.7,0.6,0.7,3.2,28.7,NA,104,97
2 seasons,NA,HOU,NBA,,152,NA,4382,8.4,18.9,0.444,1.9,5.8,0.33,7.6,16.5,0.46,3.2,3.4,0.941,1,4.5,5.5,8.2,1.9,0.7,3.7,4,20.8,NA,105,108
2 seasons,NA,NYA,ABA,,0,NA,0,NA,NA,0.462,NA,NA,0.285,NA,NA,0.482,NA,NA,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"OAK,WSA",ABA,,0,NA,0,NA,NA,0.504,NA,NA,0.224,NA,NA,0.512,NA,NA,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
