Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Geert Hammink,,0,0,0
Ruben Boumtje-Boumtje,-28.0,0.2,0,0
Dan O'Sullivan,-32.6,0.1,0.1,0
Gary Leonard,-43.7,0.1,0,0
Coby Dietrick,-54.7,0.3,0.1,0
Joe Cooper,-55.3,0.2,0.1,0
Greg Kite,-56.6,0.1,0.1,0
Tom Riker,-56.7,0.2,0.2,0
Jerome Whitehead,-57.9,0.2,0.2,0.1
Primož Brezec,-62.6,0.3,0.1,0.1
Tom Hoover,-69.7,0.4,0.1,0
