,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1955-56,24,FTW,NBA,,8,,3,5,,,4,17
1956-57,25,FTW,NBA,,6,9,2,3,5,,5,13
Career,,,,,8,,3,5,,,5,17
