,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1951-52,23,NYK,NBA,,4,,4,6,,,6,10
1952-53,24,NYK,NBA,,1,,0,4,,,4,2
1953-54,25,NYK,NBA,,4,11,1,4,,5,6,9
Career,,,,,4,,4,6,,,6,10
