Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1951-52,23,NYK,NBA,PG,13,208,9.1,0.477,0.529,NA,NA,NA,14.3,NA,0.2,0.1,0.3,0.059
1952-53,24,NYK,NBA,PG,7,62,-0.3,0.176,0.5,NA,NA,NA,27,NA,-0.3,0.1,-0.2,-0.181
1953-54,25,NYK,NBA,PG,4,69,5.8,0.41,0.5,NA,NA,NA,27.9,NA,0,0,-0.1,-0.047
Career,NA,,NBA,,24,339,6.7,0.412,0.518,NA,NA,NA,19.4,NA,-0.2,0.1,0,-0.006
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,24,339,6.7,0.412,0.518,NA,NA,NA,19.4,NA,-0.2,0.1,0,-0.006
