,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,30,TOT,NBA,SF,55,719,.431,10.0,.992,.364,.084,.192,.351,.008,.430,.598,.200,.304,.381,.500,.725,.100,21,1.000,.500,1.000,0,0
2000-01,30,DEN,NBA,SF,46,517,.443,9.5,.995,.378,.092,.205,.319,.005,.446,.614,.235,.316,.390,.000,.780,.114,19,,.000,,0,0
2000-01,30,NJN,NBA,SF,9,202,.389,11.5,.981,.315,.056,.148,.463,.019,.377,.529,.000,.250,.360,1.000,.500,.056,2,1.000,1.000,1.000,0,0
2001-02,31,ATL,NBA,SF,46,654,.446,8.7,.980,.417,.113,.176,.275,.020,.450,.612,.261,.278,.393,.250,.744,.157,29,1.000,.500,.500,0,0
2002-03,32,DAL,NBA,SF,4,13,.400,3.0,1.000,.800,.000,.200,.000,.000,.400,.500,,.000,,,.500,.200,1,,,,0,0
Career,,,NBA,,105,1386,.438,9.3,.987,.393,.096,.185,.313,.013,.439,.602,.233,.289,.386,.333,.732,.127,51,1.000,.500,.667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,ATL,NBA,,46,654,.446,8.7,.980,.417,.113,.176,.275,.020,.450,.612,.261,.278,.393,.250,.744,.157,29,1.000,.500,.500,0,0
1 season,,DEN,NBA,,46,517,.443,9.5,.995,.378,.092,.205,.319,.005,.446,.614,.235,.316,.390,.000,.780,.114,19,,.000,,0,0
1 season,,NJN,NBA,,9,202,.389,11.5,.981,.315,.056,.148,.463,.019,.377,.529,.000,.250,.360,1.000,.500,.056,2,1.000,1.000,1.000,0,0
1 season,,DAL,NBA,,4,13,.400,3.0,1.000,.800,.000,.200,.000,.000,.400,.500,,.000,,,.500,.200,1,,,,0,0
