,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,TOT,NBA,SF,55,719,,,25%,73%,2%,-7.8,-4.2,12,7,38,9,27,0,53,2,15
2000-01,30,DEN,NBA,SF,46,517,,,,97%,2%,-7.8,-6.3,6,6,29,8,22,0,39,1,12
2000-01,30,NJN,NBA,SF,9,202,,,89%,11%,,-7.9,-2.3,6,1,9,1,5,0,14,1,3
2001-02,31,ATL,NBA,SF,46,654,,5%,77%,18%,,-6.6,-2.1,16,4,22,2,20,0,49,2,15
2002-03,32,DAL,NBA,SF,4,13,,,,100%,,-19.4,-27.8,0,0,1,0,0,0,0,0,0
Career,,,NBA,,105,1386,,2%,50%,47%,1%,-7.4,-3.4,28,11,61,11,47,0,102,4,30
,,,,,,,,,,,,,,,,,,,,,,
1 season,,ATL,NBA,,46,654,,5%,77%,18%,,-6.6,-2.1,16,4,22,2,20,0,49,2,15
1 season,,DEN,NBA,,46,517,,,,97%,2%,-7.8,-6.3,6,6,29,8,22,0,39,1,12
1 season,,NJN,NBA,,9,202,,,89%,11%,,-7.9,-2.3,6,1,9,1,5,0,14,1,3
1 season,,DAL,NBA,,4,13,,,,100%,,-19.4,-27.8,0,0,1,0,0,0,0,0,0
