Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1986-87,24,HOU,NBA,C,62,1,498,8.5,19.5,0.436,0,0.1,0,8.5,19.4,0.438,5.1,6.9,0.746,3.8,7.5,11.3,2.1,0.9,0.4,3.7,8,22.1,NA,98,107
1987-88,25,GSW,NBA,C,70,19,1128,7.6,16.9,0.45,0,0.2,0,7.6,16.8,0.455,3.9,5.6,0.701,3.5,10.6,14,2.2,0.6,0.4,3.6,6.1,19.2,NA,96,112
1988-89,26,WSB,NBA,C,57,36,828,6.7,15.3,0.436,0,0.1,0,6.7,15.2,0.438,3.1,3.7,0.831,4,7.6,11.6,2.1,1,1,3.7,7.8,16.4,NA,94,108
1990-91,28,HOU,NBA,C,52,2,372,6.8,18.3,0.371,0,0.4,0,6.8,18,0.38,4.3,5.8,0.75,3.8,9.3,13.1,1,0.4,1.6,3.3,6.8,18,NA,90,104
1991-92,29,NJN,NBA,C,34,0,175,9.2,21.6,0.429,0,0,NA,9.2,21.6,0.429,4.5,5.3,0.842,5.9,11.2,17.1,1.7,0.6,0.8,5.3,6.2,23,NA,95,108
Career,NA,,NBA,,275,58,3001,7.5,17.3,0.433,0,0.1,0,7.5,17.2,0.436,4,5.3,0.751,3.8,9.1,13,2,0.7,0.7,3.7,7,19,NA,95,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,114,3,870,7.8,19,0.409,0,0.2,0,7.8,18.8,0.414,4.8,6.4,0.748,3.8,8.3,12.1,1.7,0.7,0.9,3.5,7.5,20.3,NA,95,106
1 season,NA,GSW,NBA,,70,19,1128,7.6,16.9,0.45,0,0.2,0,7.6,16.8,0.455,3.9,5.6,0.701,3.5,10.6,14,2.2,0.6,0.4,3.6,6.1,19.2,NA,96,112
1 season,NA,WSB,NBA,,57,36,828,6.7,15.3,0.436,0,0.1,0,6.7,15.2,0.438,3.1,3.7,0.831,4,7.6,11.6,2.1,1,1,3.7,7.8,16.4,NA,94,108
1 season,NA,NJN,NBA,,34,0,175,9.2,21.6,0.429,0,0,NA,9.2,21.6,0.429,4.5,5.3,0.842,5.9,11.2,17.1,1.7,0.6,0.8,5.3,6.2,23,NA,95,108
