Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26,PIT,BAA,NA,58,NA,NA,NA,NA,0.287,NA,NA,0.694,NA,NA,NA,NA
1947-48,27,BOS,BAA,NA,22,NA,NA,NA,NA,0.278,NA,NA,0.686,NA,NA,NA,NA
1948-49,28,BOS,BAA,NA,30,NA,NA,NA,NA,0.244,NA,NA,0.5,NA,NA,NA,NA
Career,NA,,BAA,NA,110,NA,NA,NA,NA,0.28,NA,NA,0.667,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PIT,BAA,NA,58,NA,NA,NA,NA,0.287,NA,NA,0.694,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,52,NA,NA,NA,NA,0.259,NA,NA,0.6,NA,NA,NA,NA
