Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Stan Noszka,,1.8,0.4,-0.2
Rickey Green,89.8,1.8,0.3,-0.1
Dick O'Keefe,81.4,2.1,0.5,-0.1
Kevin Edwards,81.2,1.6,0.3,-0.2
Jason Hart,81.0,1.9,0.3,0
Bobby Wilson,77.6,1.6,0.2,-0.1
Doug Overton,75.9,1.7,0.6,-0.4
Gerald Green,75.8,1.6,0.5,-0.4
C.J. Miles,75.5,1.9,0.3,-0.5
Travis Mays,75.4,2.1,0.3,0
Sergio Rodríguez,75.0,1.7,0.9,-0.2
