Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1976-77,25,BOS,NBA,SF,9,66,5.8,0.407,0.182,1.5,12,6.8,11.2,0.7,0,NA,NA,NA,-0.2,0.1,-0.1,-0.073,NA,-8.3,-1.3,-9.6,-0.1
Career,NA,,NBA,,9,66,5.8,0.407,0.182,1.5,12,6.8,11.2,0.7,0,NA,NA,NA,-0.2,0.1,-0.1,-0.073,NA,-8.3,-1.3,-9.6,-0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BOS,NBA,,9,66,5.8,0.407,0.182,1.5,12,6.8,11.2,0.7,0,NA,NA,NA,-0.2,0.1,-0.1,-0.073,NA,-8.3,-1.3,-9.6,-0.1
