Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,25,BOS,NBA,SF,9,NA,66,6.5,18,0.364,2.7,3.3,0.833,0.5,4.4,4.9,2.7,0.5,0,NA,11.5,15.8
Career,NA,,NBA,,9,NA,66,6.5,18,0.364,2.7,3.3,0.833,0.5,4.4,4.9,2.7,0.5,0,NA,11.5,15.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BOS,NBA,,9,NA,66,6.5,18,0.364,2.7,3.3,0.833,0.5,4.4,4.9,2.7,0.5,0,NA,11.5,15.8
