,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,26,NYK,NBA,C,63,2127,.524,4.5,.986,.607,.191,.143,.045,.014,.530,.634,.369,.349,.385,.125,.670,.141,70,.000,.125,1.000,2,0
2001-02,27,NYK,NBA,C,29,1007,.448,4.9,.997,.572,.159,.203,.062,.003,.450,.542,.391,.237,.444,.000,.692,.138,39,,.000,,0,0
2002-03,28,DEN,NBA,C,29,616,.410,8.7,.978,.388,.181,.132,.278,.022,.410,.557,.317,.433,.254,.400,.681,.106,21,.500,.000,,1,0
2003-04,29,DEN,NBA,C,72,2162,.477,8.0,.996,.446,.122,.151,.277,.004,.479,.624,.328,.386,.362,.000,.702,.169,83,,.000,,0,0
2004-05,30,DEN,NBA,C,66,2015,.465,9.9,.993,.393,.077,.142,.382,.007,.468,.623,.239,.365,.393,.000,.720,.112,59,,.250,.000,0,0
2005-06,31,DEN,NBA,C,56,1857,.465,10.9,.983,.362,.072,.091,.458,.017,.472,.647,.340,.322,.384,.091,.721,.108,68,1.000,.000,,0,0
2006-07,32,DEN,NBA,C,70,2369,.473,9.0,.997,.407,.135,.114,.341,.003,.475,.616,.416,.427,.347,.000,.689,.103,62,,1.000,.000,0,0
2007-08,33,DEN,NBA,C,79,2758,.450,9.3,.969,.425,.096,.118,.329,.031,.455,.559,.426,.387,.354,.300,.743,.115,66,1.000,.600,.333,0,0
2008-09,34,LAC,NBA,C,62,1925,.512,7.7,.992,.500,.097,.121,.274,.008,.514,.677,.354,.300,.368,.250,.676,.075,34,1.000,.000,,1,0
2009-10,35,TOT,NBA,PF-C,74,2314,.475,7.5,.986,.511,.100,.122,.253,.014,.478,.578,.440,.443,.307,.286,.657,.046,22,1.000,.571,.500,0,0
2009-10,35,LAC,NBA,PF,51,1596,.466,7.5,.983,.511,.101,.121,.250,.017,.469,.593,.417,.442,.247,.333,.659,.042,15,1.000,.667,.500,0,0
2009-10,35,POR,NBA,C,23,718,.497,7.5,.993,.510,.097,.124,.262,.007,.500,.541,.500,.444,.447,.000,.653,.055,7,,.000,,0,0
2010-11,36,POR,NBA,C,59,1540,.398,7.4,.997,.466,.197,.126,.207,.003,.399,.518,.310,.216,.328,.000,.624,.031,8,,.000,,0,0
2011-12,37,TOT,NBA,C,59,1352,.446,7.9,.983,.481,.160,.108,.233,.017,.447,.500,.370,.387,.418,.400,.611,.028,7,1.000,.200,.000,1,0
2011-12,37,POR,NBA,C,40,894,.416,6.3,1.000,.578,.124,.112,.186,.000,.416,.484,.150,.333,.433,,.612,.031,5,,,,0,0
2011-12,37,HOU,NBA,C,19,458,.484,9.9,.960,.357,.206,.103,.294,.040,.488,.533,.538,.462,.405,.400,.610,.024,2,1.000,.200,.000,1,0
2012-13,38,NYK,NBA,PF,24,250,.321,6.3,1.000,.491,.245,.113,.151,.000,.321,.462,.077,.333,.250,,.706,.057,2,,,,0,0
Career,,,NBA,,742,22292,.468,8.2,.988,.458,.124,.128,.278,.012,.471,.600,.358,.358,.361,.214,.690,.103,541,.867,.300,.333,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DEN,NBA,,372,11777,.462,9.4,.987,.404,.106,.123,.354,.013,.466,.609,.356,.383,.363,.205,.713,.119,359,.889,.341,.267,1,0
3 seasons,,POR,NBA,,122,3152,.427,7.2,.997,.507,.153,.122,.215,.003,.428,.513,.304,.301,.388,.000,.629,.037,20,,.000,,0,0
3 seasons,,NYK,NBA,,116,3384,.489,4.8,.990,.589,.184,.160,.056,.010,.492,.597,.353,.304,.385,.111,.678,.135,111,.000,.111,1.000,2,0
2 seasons,,LAC,NBA,,113,3521,.493,7.6,.988,.505,.099,.121,.264,.012,.495,.642,.381,.359,.320,.300,.669,.061,49,1.000,.400,.500,1,0
1 season,,HOU,NBA,,19,458,.484,9.9,.960,.357,.206,.103,.294,.040,.488,.533,.538,.462,.405,.400,.610,.024,2,1.000,.200,.000,1,0
