,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,21,ORL,NBA,PG,80,2487,.419,12.4,.759,.388,.092,.077,.202,.241,.448,.554,.244,.333,.381,.327,.236,.042,38,.730,.102,.304,4,0
2014-15,22,ORL,NBA,SG,72,2573,.436,11.2,.772,.423,.105,.080,.164,.228,.464,.569,.263,.402,.354,.339,.316,.046,45,.726,.214,.340,1,0
2015-16,23,ORL,NBA,SG,72,2379,.438,13.5,.709,.298,.082,.100,.230,.291,.475,.574,.313,.402,.435,.348,.388,.042,33,.806,.262,.405,4,0
2016-17,24,OKC,NBA,SG,67,2222,.442,14.5,.622,.265,.092,.118,.144,.378,.491,.607,.349,.418,.440,.361,.428,.041,36,.882,.307,.435,2,0
2017-18,25,IND,NBA,SG,75,2552,.477,14.5,.677,.267,.082,.095,.231,.323,.528,.690,.364,.438,.439,.371,.280,.052,61,.553,.099,.581,2,0
2018-19,26,IND,NBA,SG,36,1147,.423,16.2,.633,.226,.082,.087,.238,.367,.470,.602,.188,.431,.457,.343,.291,.036,16,.676,.083,.278,1,0
2019-20,27,IND,NBA,SG,13,337,.391,16.5,.571,.261,.075,.106,.130,.429,.457,.405,.583,.353,.571,.304,.452,.012,2,.524,.101,.143,0,0
Career,,,NBA,,415,13697,.441,13.7,.696,.314,.089,.093,.199,.304,.481,.593,.302,.406,.421,.350,.323,.043,231,.714,.178,.408,14,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ORL,NBA,,224,7439,.431,12.3,.747,.371,.094,.086,.197,.253,.462,.565,.271,.383,.393,.339,.314,.043,116,.758,.198,.367,9,0
3 seasons,,IND,NBA,,124,4036,.455,15.2,.656,.255,.081,.094,.225,.344,.507,.645,.329,.429,.450,.356,.293,.044,79,.586,.095,.456,3,0
1 season,,OKC,NBA,,67,2222,.442,14.5,.622,.265,.092,.118,.144,.378,.491,.607,.349,.418,.440,.361,.428,.041,36,.882,.307,.435,2,0
