Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,23,BOS,NBA,C,1,NA,4,11.7,23.4,0.5,0,0,NA,23.4,0,23.4,0,0,0,11.7,23.4,NA,NA,100
Career,NA,,NBA,,1,NA,4,11.7,23.4,0.5,0,0,NA,23.4,0,23.4,0,0,0,11.7,23.4,NA,NA,100
