Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,23,BOS,NBA,C,24,NA,137,6.7,20.4,0.328,7,12.1,0.579,4.5,8,12.4,3.5,1.6,0,10.5,20.4,NA,NA,94
1974-75,24,BOS,NBA,C,3,NA,9,0,10.1,0,0,10.1,0,0,10.1,10.1,0,0,0,0,0,NA,NA,97
Career,NA,,NBA,,27,NA,146,6.3,19.8,0.318,6.6,12,0.55,4.2,8.1,12.3,3.3,1.5,0,9.9,19.2,NA,NA,94
