,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,23,BOS,NBA,,2,,4,8,,,,,,,,4
1974-75,24,BOS,NBA,,0,,0,0,,,,,,,,0
Career,,,,,2,,4,8,,,,,,,,4
