,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,27,DEN,NBA,C,4,60,.583,11.0,1.000,.250,.167,.083,.500,.000,.583,.667,.000,1.000,.667,,1.000,.167,1,,,,0,0
2004-05,28,DEN,NBA,C,1,6,.000,2.0,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,,,.000,0,,,,0,0
2005-06,29,DEN,NBA,C,5,75,.600,18.2,1.000,.000,.000,.000,1.000,.000,.600,,,,.600,,1.000,.000,0,,,,0,0
2006-07,30,SAS,NBA,C,20,230,.591,7.5,.977,.523,.136,.068,.250,.023,.605,.739,.500,.333,.455,.000,.692,.227,8,,.000,,0,0
Career,,,NBA,,30,371,.581,9.0,.984,.435,.129,.065,.355,.016,.590,.704,.375,.500,.545,.000,.778,.194,9,,.000,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,SAS,NBA,,20,230,.591,7.5,.977,.523,.136,.068,.250,.023,.605,.739,.500,.333,.455,.000,.692,.227,8,,.000,,0,0
3 seasons,,DEN,NBA,,10,141,.556,12.5,1.000,.222,.111,.056,.611,.000,.556,.500,.000,1.000,.636,,1.000,.111,1,,,,0,0
