Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,27,DEN,NBA,C,62,14,14.1,1.5,3.2,0.472,0,0,0,1.5,3.2,0.475,0.472,0.5,0.7,0.667,1,2.2,3.3,0.5,0.6,0.6,0.6,2.3,3.5
2004-05,28,DEN,NBA,C,67,11,14,1.5,3.2,0.468,0,0,0.333,1.5,3.2,0.469,0.47,0.7,1.2,0.57,0.9,2.1,3,0.5,0.5,0.6,0.6,1.9,3.7
2005-06,29,DEN,NBA,C,72,54,21.9,2.1,3.9,0.532,0,0.1,0.2,2.1,3.9,0.538,0.533,0.7,1,0.662,1.4,3.3,4.7,0.7,0.8,0.6,0.9,2.9,4.9
2006-07,30,SAS,NBA,C,70,41,19,2.1,4,0.511,0,0,0,2.1,4,0.514,0.511,0.9,1.1,0.775,1.2,3.6,4.8,0.8,0.4,0.8,1.2,2.6,5
2007-08,31,TOT,NBA,C,63,5,12.9,1.5,3.7,0.39,0,0,0,1.5,3.7,0.391,0.39,0.4,0.6,0.703,0.8,2.4,3.2,0.4,0.2,0.3,0.7,1.5,3.3
2007-08,31,SAS,NBA,C,41,3,13,1.5,3.6,0.419,0,0,NA,1.5,3.6,0.419,0.419,0.5,0.6,0.833,0.8,2.5,3.3,0.4,0.2,0.3,0.7,1.5,3.5
2007-08,31,SEA,NBA,C,22,2,12.7,1.4,4,0.341,0,0,0,1.4,4,0.345,0.341,0.3,0.6,0.462,0.8,2.2,3,0.4,0.3,0.3,0.8,1.5,3
2008-09,32,MIL,NBA,C,59,23,16.6,1.4,2.9,0.491,0,0.1,0.25,1.4,2.8,0.497,0.494,0.6,0.7,0.846,1.7,2.2,3.9,0.5,0.6,0.6,0.8,2.4,3.4
2009-10,33,TOT,NBA,C,12,0,5.5,0.4,1.3,0.333,0,0,NA,0.4,1.3,0.333,0.333,0.2,0.4,0.4,0.5,0.7,1.2,0.2,0.1,0,0.1,0.6,1
2009-10,33,MIL,NBA,C,11,0,5.6,0.4,1.2,0.308,0,0,NA,0.4,1.2,0.308,0.308,0.2,0.2,1,0.5,0.7,1.2,0.2,0.1,0,0.1,0.6,0.9
2009-10,33,PHI,NBA,C,1,0,4,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,3,0,1,0,1,0,0,0,0,0,2
2010-11,34,UTA,NBA,C,62,1,9.8,0.9,1.8,0.478,0,0,NA,0.9,1.8,0.478,0.478,0.4,0.5,0.839,0.6,1.3,1.9,0.5,0.3,0.2,0.5,1.4,2.2
2011-12,35,PHI,NBA,C,5,0,3.2,0.2,0.6,0.333,0,0,NA,0.2,0.6,0.333,0.333,0,0,NA,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0.4
Career,NA,,NBA,,472,149,15.3,1.5,3.2,0.478,0,0,0.188,1.5,3.2,0.481,0.479,0.6,0.8,0.7,1.1,2.4,3.5,0.6,0.5,0.5,0.8,2.1,3.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DEN,NBA,,201,79,16.9,1.7,3.5,0.495,0,0,0.222,1.7,3.4,0.499,0.496,0.6,1,0.626,1.1,2.6,3.7,0.6,0.6,0.6,0.7,2.4,4.1
2 seasons,NA,SAS,NBA,,111,44,16.8,1.9,3.9,0.479,0,0,0,1.9,3.9,0.481,0.479,0.7,0.9,0.788,1,3.2,4.2,0.6,0.4,0.7,1,2.2,4.5
2 seasons,NA,MIL,NBA,,70,23,14.8,1.2,2.6,0.478,0,0.1,0.25,1.2,2.5,0.483,0.481,0.5,0.6,0.854,1.5,2,3.5,0.5,0.5,0.5,0.7,2.2,3
1 season,NA,UTA,NBA,,62,1,9.8,0.9,1.8,0.478,0,0,NA,0.9,1.8,0.478,0.478,0.4,0.5,0.839,0.6,1.3,1.9,0.5,0.3,0.2,0.5,1.4,2.2
1 season,NA,SEA,NBA,,22,2,12.7,1.4,4,0.341,0,0,0,1.4,4,0.345,0.341,0.3,0.6,0.462,0.8,2.2,3,0.4,0.3,0.3,0.8,1.5,3
2 seasons,NA,PHI,NBA,,6,0,3.3,0.3,0.8,0.4,0,0,NA,0.3,0.8,0.4,0.4,0,0.5,0,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0,0.7
