,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,27,DEN,NBA,C,62,875,,,,,100%,-1.4,-3.0,19,7,86,3,19,0,68,5,17
2004-05,28,DEN,NBA,C,67,939,,,,,100%,-0.2,-3.1,17,12,72,6,30,0,72,5,14
2005-06,29,DEN,NBA,C,72,1579,,,,,100%,+1.9,+2.7,25,15,108,14,37,17,104,8,15
2006-07,30,SAS,NBA,C,70,1332,,,,,100%,+7.1,-3.3,29,21,106,16,36,19,130,8,27
2007-08,31,TOT,NBA,C,63,813,,,,9%,91%,-5.9,-4.2,14,14,60,9,18,11,56,6,22
2007-08,31,SAS,NBA,C,41,534,,,,,100%,+1.9,-4.1,7,10,37,6,12,7,39,4,17
2007-08,31,SEA,NBA,C,22,279,,,,26%,74%,-19.9,-11.6,7,4,23,3,6,4,17,2,5
2008-09,32,MIL,NBA,C,59,977,,,,2%,98%,-4.0,-3.5,9,17,77,11,17,11,74,1,14
2009-10,33,TOT,NBA,C,12,66,,,,,100%,-0.8,+0.6,1,0,6,0,3,1,5,1,1
2009-10,33,MIL,NBA,C,11,62,,,,,100%,-3.4,-5.4,1,0,6,0,1,1,5,0,1
2009-10,33,PHI,NBA,C,1,4,,,,,100%,+50.0,+54.8,0,0,0,0,2,0,0,1,0
2010-11,34,UTA,NBA,C,62,610,,,,47%,54%,-4.3,-2.7,11,6,38,6,10,2,75,2,5
2011-12,35,PHI,NBA,C,5,16,,,,31%,69%,-42.8,-47.8,1,0,0,0,0,0,2,0,0
Career,,,NBA,,472,7207,,,,5%,95%,-0.1,-2.1,126,92,553,65,170,61,586,36,115
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DEN,NBA,,201,3393,,,,,100%,+0.5,-0.4,61,34,266,23,86,17,244,18,46
2 seasons,,SAS,NBA,,111,1866,,,,,100%,+5.6,-3.5,36,31,143,22,48,26,169,12,44
2 seasons,,MIL,NBA,,70,1039,,,,2%,98%,-3.9,-3.7,10,17,83,11,18,12,79,1,15
1 season,,UTA,NBA,,62,610,,,,47%,54%,-4.3,-2.7,11,6,38,6,10,2,75,2,5
1 season,,SEA,NBA,,22,279,,,,26%,74%,-19.9,-11.6,7,4,23,3,6,4,17,2,5
2 seasons,,PHI,NBA,,6,20,,,,25%,75%,-24.2,-27.3,1,0,0,0,2,0,2,1,0
