,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2003-04,27,DEN,NBA,34:37,6,9,0,1,6,9,5,6,6,8,11,2,4,4,3,6,16,24.5
2004-05,28,DEN,NBA,35:24,7,12,1,1,7,12,5,8,4,7,10,4,3,4,3,6,15,14.2
2005-06,29,DEN,NBA,45:10,8,11,1,2,8,11,5,5,7,9,15,4,4,5,5,5,21,21.0
2006-07,30,SAS,NBA,33:41,6,13,0,1,6,13,6,6,4,15,18,5,2,3,5,5,14,13.8
2007-08,31,TOT,NBA,35:32,6,11,0,1,6,11,4,4,6,10,14,3,2,2,3,5,12,13.5
2007-08,31,SAS,NBA,35:32,6,11,0,0,6,11,4,4,6,10,14,3,1,2,2,5,12,13.5
2007-08,31,SEA,NBA,23:45,3,8,0,1,3,8,1,4,3,7,8,2,2,2,3,5,6,4.4
2008-09,32,MIL,NBA,34:36,5,11,1,1,5,11,4,4,6,7,12,3,5,4,3,6,10,13.7
2009-10,33,TOT,NBA,11:02,1,3,0,0,1,3,2,3,2,4,4,1,1,0,1,2,4,4.3
2009-10,33,MIL,NBA,11:02,1,3,0,0,1,3,2,2,2,4,4,1,1,0,1,2,4,4.3
2009-10,33,PHI,NBA,4:07,1,2,0,0,1,2,0,3,1,0,1,0,0,0,0,0,2,0.5
2010-11,34,UTA,NBA,23:40,4,9,0,0,4,9,4,4,3,7,9,4,2,1,4,5,9,11.7
2011-12,35,PHI,NBA,4:25,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,2,1.7
Career,,,,45:10,8,13,1,2,8,13,6,8,7,15,18,5,5,5,5,6,21,24.5
3 Seasons,,DEN,NBA,45:10,8,12,1,2,8,12,5,8,7,9,15,4,4,5,5,6,21,24.5
2 Seasons,,SAS,NBA,35:32,6,13,0,1,6,13,6,6,6,15,18,5,2,3,5,5,14,13.8
2 Seasons,,MIL,NBA,34:36,5,11,1,1,5,11,4,4,6,7,12,3,5,4,3,6,10,13.7
1 Season,,UTA,NBA,23:40,4,9,0,0,4,9,4,4,3,7,9,4,2,1,4,5,9,11.7
1 Season,,SEA,NBA,23:45,3,8,0,1,3,8,1,4,3,7,8,2,2,2,3,5,6,4.4
2 Seasons,,PHI,NBA,4:25,1,2,0,0,1,2,0,3,1,1,1,1,1,1,1,0,2,1.7
