Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,CIN,NBA,C,3,NA,23,2,10,0.2,0,0,NA,NA,NA,9,0,NA,NA,7,4
1969-70,25,CHI,NBA,C,4,NA,59,16,31,0.516,6,12,0.5,NA,NA,19,2,NA,NA,9,38
1973-74,29,CAP,NBA,C,1,NA,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
Career,NA,,NBA,,8,NA,83,18,41,0.439,6,12,0.5,0,0,28,2,0,0,16,42
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,4,NA,59,16,31,0.516,6,12,0.5,NA,NA,19,2,NA,NA,9,38
1 season,NA,CIN,NBA,,3,NA,23,2,10,0.2,0,0,NA,NA,NA,9,0,NA,NA,7,4
1 season,NA,CAP,NBA,,1,NA,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
